model_rel_path	status	diff_count	top_category	first_diff	java_layout_json	rust_layout_json
realworld/ptolemy/flattened/lib_life_LifeNoCG.elkg	match	0			/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/lib_life_LifeNoCG.elkg.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/rust/layout/realworld/ptolemy/flattened/lib_life_LifeNoCG.elkg.json
realworld/ptolemy/flattened/lib_life_LifeNoCG.elkt	match	0			/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/lib_life_LifeNoCG.elkt.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/rust/layout/realworld/ptolemy/flattened/lib_life_LifeNoCG.elkt.json
realworld/ptolemy/flattened/modal_abp_ABP.elkg	match	0			/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/modal_abp_ABP.elkg.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/rust/layout/realworld/ptolemy/flattened/modal_abp_ABP.elkg.json
realworld/ptolemy/flattened/modal_abp_ABP.elkt	match	0			/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/modal_abp_ABP.elkt.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/rust/layout/realworld/ptolemy/flattened/modal_abp_ABP.elkt.json
realworld/ptolemy/flattened/modal_blending_Blending.elkg	match	0			/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/modal_blending_Blending.elkg.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/rust/layout/realworld/ptolemy/flattened/modal_blending_Blending.elkg.json
realworld/ptolemy/flattened/modal_blending_Blending.elkt	match	0			/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/modal_blending_Blending.elkt.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/rust/layout/realworld/ptolemy/flattened/modal_blending_Blending.elkt.json
realworld/ptolemy/flattened/net_datagram_Datagram.elkg	match	0			/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/net_datagram_Datagram.elkg.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/rust/layout/realworld/ptolemy/flattened/net_datagram_Datagram.elkg.json
realworld/ptolemy/flattened/net_datagram_Datagram.elkt	match	0			/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/net_datagram_Datagram.elkt.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/rust/layout/realworld/ptolemy/flattened/net_datagram_Datagram.elkt.json
realworld/ptolemy/flattened/petrinet_petrinetdiningphilosophers_PetriNetDiningPhilosophers.elkg	match	0			/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/petrinet_petrinetdiningphilosophers_PetriNetDiningPhilosophers.elkg.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/rust/layout/realworld/ptolemy/flattened/petrinet_petrinetdiningphilosophers_PetriNetDiningPhilosophers.elkg.json
realworld/ptolemy/flattened/petrinet_petrinetdiningphilosophers_PetriNetDiningPhilosophers.elkt	match	0			/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/petrinet_petrinetdiningphilosophers_PetriNetDiningPhilosophers.elkt.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/rust/layout/realworld/ptolemy/flattened/petrinet_petrinetdiningphilosophers_PetriNetDiningPhilosophers.elkt.json
